sulfur,genotype,pot,sample,batch,cpd,value
S3,bglu28bglu30,1,6,3,G09,0.039223862
S3,bglu28bglu30,2,1,3,G09,0.295283169
S3,bglu28bglu30,2,2,3,G09,0.318072083
S3,bglu28bglu30,2,3,3,G09,0.158642063
S3,bglu28bglu30,2,4,3,G09,0.309219061
S3,bglu28bglu30,2,5,3,G09,0.372857744
S3,bglu28bglu30,2,6,3,G09,0.38317322
S1500,wt,1,1,3,G10,0.103725146
S1500,wt,1,2,3,G10,0.059581211
S1500,wt,1,3,3,G10,0.123315994
S1500,wt,1,4,3,G10,0.088187552
S1500,wt,1,5,3,G10,0.077699129
S1500,wt,1,6,3,G10,0.079901194
S1500,wt,2,1,3,G10,0.178123084
S1500,wt,2,2,3,G10,0.091301557
S1500,wt,2,3,3,G10,0.101365848
S1500,wt,2,4,3,G10,0.205068391
S1500,wt,2,5,3,G10,0.132048982
S1500,wt,2,6,3,G10,0.161047978
S1500,bglu28bglu30,1,1,3,G10,0.119807376
S1500,bglu28bglu30,1,2,3,G10,0.097990497
S1500,bglu28bglu30,1,3,3,G10,0.132962954
S1500,bglu28bglu30,1,4,3,G10,0.078018344
S1500,bglu28bglu30,1,5,3,G10,0.179072099
S1500,bglu28bglu30,1,6,3,G10,0.11832053
S1500,bglu28bglu30,2,1,3,G10,0.160582018
S1500,bglu28bglu30,2,2,3,G10,0.111466556
S1500,bglu28bglu30,2,3,3,G10,0.098678257
S1500,bglu28bglu30,2,4,3,G10,0.148278872
S1500,bglu28bglu30,2,5,3,G10,0.140863149
S1500,bglu28bglu30,2,6,3,G10,0.184247215
S30,wt,1,1,3,G10,0.128906334
S30,wt,1,2,3,G10,0.118822735
S30,wt,1,3,3,G10,0.164552827
S30,wt,1,4,3,G10,0.059411191
S30,wt,1,5,3,G10,0.155239456
S30,wt,1,6,3,G10,0.125720578
S30,wt,2,1,3,G10,0.183379528
S30,wt,2,2,3,G10,0.119415374
S30,wt,2,3,3,G10,0.116248629
S30,wt,2,4,3,G10,0.194046322
S30,wt,2,5,3,G10,0.135087556
S30,wt,2,6,3,G10,0.211867441
S30,bglu28bglu30,1,1,3,G10,0.189259197
S30,bglu28bglu30,1,2,3,G10,0.160451335
S30,bglu28bglu30,1,3,3,G10,0.060637241
S30,bglu28bglu30,1,4,3,G10,0.102102221
S30,bglu28bglu30,1,5,3,G10,0.224879975
S30,bglu28bglu30,1,6,3,G10,0.080407134
S30,bglu28bglu30,2,1,3,G10,0.077093743
S30,bglu28bglu30,2,2,3,G10,0.147132631
S30,bglu28bglu30,2,3,3,G10,0.10421301
S30,bglu28bglu30,2,4,3,G10,0.130803197
S30,bglu28bglu30,2,5,3,G10,0.075376903
S30,bglu28bglu30,2,6,3,G10,0.204568416
S3,wt,1,1,3,G10,0.058533963
S3,wt,1,2,3,G10,0.062574718
S3,wt,1,3,3,G10,0.023644382
S3,wt,1,4,3,G10,0.046434779
S3,wt,1,5,3,G10,0.059478236
S3,wt,1,6,3,G10,0.09212054
S3,wt,2,1,3,G10,0.172925902
S3,wt,2,2,3,G10,0.07532038
S3,wt,2,4,3,G10,0.119577975
S3,wt,2,5,3,G10,0.042714387
S3,wt,2,6,3,G10,0.045415569
S3,bglu28bglu30,1,1,3,G10,0.043176667
S3,bglu28bglu30,1,2,3,G10,0.09375464
S3,bglu28bglu30,1,3,3,G10,0.039081355
S3,bglu28bglu30,1,4,3,G10,0.088584616
S3,bglu28bglu30,1,5,3,G10,0.088545167
S3,bglu28bglu30,1,6,3,G10,0.066908988
S3,bglu28bglu30,2,1,3,G10,0.222671961
S3,bglu28bglu30,2,2,3,G10,0.253437383
S3,bglu28bglu30,2,3,3,G10,0.164392548
S3,bglu28bglu30,2,4,3,G10,0.416889275
S3,bglu28bglu30,2,5,3,G10,0.333298054
S3,bglu28bglu30,2,6,3,G10,0.484086589
S1500,wt,1,1,3,G11,0.295240198
S1500,wt,1,2,3,G11,0.144661391
S1500,wt,1,3,3,G11,0.27329041
S1500,wt,1,4,3,G11,0.205590954
S1500,wt,1,5,3,G11,0.213044138
S1500,wt,1,6,3,G11,0.295529722
S1500,wt,2,1,3,G11,0.44647837
S1500,wt,2,2,3,G11,0.291973281
S1500,wt,2,3,3,G11,0.312061866
S1500,wt,2,4,3,G11,0.415213554
S1500,wt,2,5,3,G11,0.492989503
S1500,wt,2,6,3,G11,0.593178313
S1500,bglu28bglu30,1,1,3,G11,0.422551195
S1500,bglu28bglu30,1,2,3,G11,0.237536777
S1500,bglu28bglu30,1,3,3,G11,0.406213273
S1500,bglu28bglu30,1,4,3,G11,0.216765122
S1500,bglu28bglu30,1,5,3,G11,0.563507882
S1500,bglu28bglu30,1,6,3,G11,0.259752161
S1500,bglu28bglu30,2,1,3,G11,0.513878646
S1500,bglu28bglu30,2,2,3,G11,0.298680838
S1500,bglu28bglu30,2,3,3,G11,0.287068356
S1500,bglu28bglu30,2,4,3,G11,0.485545112
S1500,bglu28bglu30,2,5,3,G11,0.373888362
S1500,bglu28bglu30,2,6,3,G11,0.54093322
S30,wt,1,1,3,G11,0.347260966
S30,wt,1,2,3,G11,0.224752277
S30,wt,1,3,3,G11,0.649429521
S30,wt,1,4,3,G11,0.169736243
S30,wt,1,5,3,G11,0.616054699
S30,wt,1,6,3,G11,0.423865243
S30,wt,2,1,3,G11,0.347812267
S30,wt,2,2,3,G11,0.344982886
S30,wt,2,3,3,G11,0.342425805
S30,wt,2,4,3,G11,0.447004827
S30,wt,2,5,3,G11,0.381756123
S30,wt,2,6,3,G11,0.604263109
S30,bglu28bglu30,1,1,3,G11,0.365719546
S30,bglu28bglu30,1,2,3,G11,0.670705139
S30,bglu28bglu30,1,3,3,G11,0.172567078
S30,bglu28bglu30,1,4,3,G11,0.345219345
S30,bglu28bglu30,1,5,3,G11,0.251356463
S30,bglu28bglu30,1,6,3,G11,0.101531554
S30,bglu28bglu30,2,1,3,G11,0.001785409
S30,bglu28bglu30,2,2,3,G11,0.40991131
S30,bglu28bglu30,2,3,3,G11,0.000227122
S30,bglu28bglu30,2,4,3,G11,0.432862888
S30,bglu28bglu30,2,5,3,G11,0.145454015
S30,bglu28bglu30,2,6,3,G11,0.328800057
S3,wt,1,1,3,G11,0.000135811
S3,wt,1,2,3,G11,0.00012766
S3,wt,1,3,3,G11,0.000130496
S3,wt,1,4,3,G11,0.006417129
S3,wt,1,5,3,G11,0.004182125
S3,wt,1,6,3,G11,0.000136069
S3,wt,2,1,3,G11,0.076131535
S3,wt,2,2,3,G11,0.008140988
S3,wt,2,4,3,G11,0.033470602
S3,wt,2,5,3,G11,0.022780761
S3,wt,2,6,3,G11,0.008401663
S3,bglu28bglu30,1,1,3,G11,0.055021474
S3,bglu28bglu30,1,2,3,G11,0.222244914
S3,bglu28bglu30,1,3,3,G11,0.078565147
S3,bglu28bglu30,1,4,3,G11,0.083083613
S3,bglu28bglu30,1,5,3,G11,0.20902852
S3,bglu28bglu30,1,6,3,G11,0.102622646
S3,bglu28bglu30,2,1,3,G11,0.629042063
S3,bglu28bglu30,2,2,3,G11,0.762391645
S3,bglu28bglu30,2,3,3,G11,0.469421738
S3,bglu28bglu30,2,4,3,G11,0.847398772
S3,bglu28bglu30,2,5,3,G11,0.90320116
S3,bglu28bglu30,2,6,3,G11,1.257247617
S1500,wt,1,1,3,G12,0.750679891
S1500,wt,1,2,3,G12,0.429511048
S1500,wt,1,3,3,G12,0.715079798
S1500,wt,1,4,3,G12,0.623348768
S1500,wt,1,5,3,G12,0.56882213
S1500,wt,1,6,3,G12,0.764033661
S1500,wt,2,1,3,G12,1.169870845
S1500,wt,2,2,3,G12,0.660817422
S1500,wt,2,3,3,G12,0.872592523
S1500,wt,2,4,3,G12,1.175726528
S1500,wt,2,5,3,G12,1.165780247
S1500,wt,2,6,3,G12,1.46245862
S1500,bglu28bglu30,1,1,3,G12,0.001569116
S1500,bglu28bglu30,1,2,3,G12,0.624096879
S1500,bglu28bglu30,1,3,3,G12,1.180512701
S1500,bglu28bglu30,1,4,3,G12,0.617147456
S1500,bglu28bglu30,1,5,3,G12,1.523498237
S1500,bglu28bglu30,1,6,3,G12,0.00249812
S1500,bglu28bglu30,2,1,3,G12,1.082604195
S1500,bglu28bglu30,2,2,3,G12,0.705379787
S1500,bglu28bglu30,2,3,3,G12,0.693592465
S1500,bglu28bglu30,2,4,3,G12,1.245422452
S1500,bglu28bglu30,2,5,3,G12,0.949243328
S1500,bglu28bglu30,2,6,3,G12,1.464889466
S30,wt,1,1,3,G12,1.079318188
S30,wt,1,2,3,G12,0.672182142
S30,wt,1,3,3,G12,1.788302124
S30,wt,1,4,3,G12,0.50782686
S30,wt,1,5,3,G12,1.669187984
S30,wt,1,6,3,G12,1.147748678
S30,wt,2,1,3,G12,0.001984384
S30,wt,2,2,3,G12,0.778015203
S30,wt,2,3,3,G12,0.845155779
S30,wt,2,4,3,G12,1.158411961
S30,wt,2,5,3,G12,0.91803811
S30,wt,2,6,3,G12,1.442462216
S30,bglu28bglu30,1,1,3,G12,1.079800081
S30,bglu28bglu30,1,2,3,G12,1.673522332
S30,bglu28bglu30,1,3,3,G12,0.442276228
S30,bglu28bglu30,1,4,3,G12,1.032422343
S30,bglu28bglu30,1,5,3,G12,0.87397937
S30,bglu28bglu30,1,6,3,G12,0.31450925
S30,bglu28bglu30,2,1,3,G12,0.546065718
S30,bglu28bglu30,2,2,3,G12,1.21398588
S30,bglu28bglu30,2,3,3,G12,0.443577896
S30,bglu28bglu30,2,4,3,G12,1.173667373
S30,bglu28bglu30,2,5,3,G12,0.378146312
S30,bglu28bglu30,2,6,3,G12,0.904864987
S3,wt,1,1,3,G12,0.002330511
S3,wt,1,2,3,G12,0.010954742
S3,wt,1,3,3,G12,0.000130496
S3,wt,1,4,3,G12,0.006016792
S3,wt,1,5,3,G12,0.000123903
S3,wt,1,6,3,G12,0.000136069
S3,wt,2,1,3,G12,0.168799825
S3,wt,2,2,3,G12,0.036330911
S3,wt,2,4,3,G12,0.093688919
S3,wt,2,5,3,G12,0.069420576
S3,wt,2,6,3,G12,0.017852416
S3,bglu28bglu30,1,1,3,G12,0.269772549
S3,bglu28bglu30,1,2,3,G12,0.963900202
S3,bglu28bglu30,1,3,3,G12,0.328127978
S3,bglu28bglu30,1,4,3,G12,0.347234262
S3,bglu28bglu30,1,5,3,G12,0.999005293
S3,bglu28bglu30,1,6,3,G12,0.542325382
S3,bglu28bglu30,2,1,3,G12,2.0823534
S3,bglu28bglu30,2,2,3,G12,3.347005351
S3,bglu28bglu30,2,3,3,G12,2.122690357
S3,bglu28bglu30,2,4,3,G12,3.546831545
S3,bglu28bglu30,2,5,3,G12,4.447620708
S3,bglu28bglu30,2,6,3,G12,5.410299778
S1500,wt,1,1,3,G15,0.152961253
S1500,wt,1,2,3,G15,0.093839687
S1500,wt,1,3,3,G15,0.175478521
S1500,wt,1,4,3,G15,0.118918617
S1500,wt,1,5,3,G15,0.072042567
S1500,wt,1,6,3,G15,0.091445305
S1500,wt,2,1,3,G15,0.181740831
S1500,wt,2,2,3,G15,0.12602839
S1500,wt,2,3,3,G15,0.133507717
S1500,wt,2,4,3,G15,0.311277475
S1500,wt,2,5,3,G15,0.104472241
S1500,wt,2,6,3,G15,0.138092748
S1500,bglu28bglu30,1,1,3,G15,0.103875822
S1500,bglu28bglu30,1,2,3,G15,0.120022886
S1500,bglu28bglu30,1,3,3,G15,0.136368903
S1500,bglu28bglu30,1,4,3,G15,0.088786869
S1500,bglu28bglu30,1,5,3,G15,0.184030744
S1500,bglu28bglu30,1,6,3,G15,0.168639079
S1500,bglu28bglu30,2,1,3,G15,0.186139137
S1500,bglu28bglu30,2,2,3,G15,0.153973472
S1500,bglu28bglu30,2,3,3,G15,0.126376436
S1500,bglu28bglu30,2,4,3,G15,0.087880045
S1500,bglu28bglu30,2,5,3,G15,0.179601252
S1500,bglu28bglu30,2,6,3,G15,0.196845628
S30,wt,1,1,3,G15,0.118184551
S30,wt,1,2,3,G15,0.131853553
S30,wt,1,3,3,G15,0.119310261
S30,wt,1,4,3,G15,0.097569401
S30,wt,1,5,3,G15,0.11132713
S30,wt,1,6,3,G15,0.146572902
S30,wt,2,1,3,G15,0.263919805
S30,wt,2,2,3,G15,0.152400994
S30,wt,2,3,3,G15,0.120438781
S30,wt,2,4,3,G15,0.190492142
S30,wt,2,5,3,G15,0.130699821
S30,wt,2,6,3,G15,0.222863115
S30,bglu28bglu30,1,1,3,G15,0.311357347
S30,bglu28bglu30,1,2,3,G15,0.137667841
S30,bglu28bglu30,1,3,3,G15,0.089549885
S30,bglu28bglu30,1,4,3,G15,0.095350206
S30,bglu28bglu30,1,5,3,G15,0.350048446
S30,bglu28bglu30,1,6,3,G15,0.176330104
S30,bglu28bglu30,2,1,3,G15,0.100663289
S30,bglu28bglu30,2,2,3,G15,0.167908745
S30,bglu28bglu30,2,3,3,G15,0.179455269
S30,bglu28bglu30,2,4,3,G15,0.146391728
S30,bglu28bglu30,2,5,3,G15,0.11773768
S30,bglu28bglu30,2,6,3,G15,0.254709082
S3,wt,1,1,3,G15,0.113773187
S3,wt,1,2,3,G15,0.126246773
S3,wt,1,3,3,G15,0.073640709
S3,wt,1,4,3,G15,0.100142624
S3,wt,1,5,3,G15,0.133580009
S3,wt,1,6,3,G15,0.210837474
S3,wt,2,1,3,G15,0.316585492
S3,wt,2,2,3,G15,0.144090744
S3,wt,2,4,3,G15,0.210864403
S3,wt,2,5,3,G15,0.109713662
S3,wt,2,6,3,G15,0.084725252
S3,bglu28bglu30,1,1,3,G15,0.07432787
S3,bglu28bglu30,1,2,3,G15,0.094905697
S3,bglu28bglu30,1,3,3,G15,0.052325407
S3,bglu28bglu30,1,4,3,G15,0.168331669
S3,bglu28bglu30,1,5,3,G15,0.05189559
S3,bglu28bglu30,1,6,3,G15,0.103377514
S3,bglu28bglu30,2,1,3,G15,0.283778667
S3,bglu28bglu30,2,2,3,G15,0.272260682
S3,bglu28bglu30,2,3,3,G15,0.148116079
S3,bglu28bglu30,2,4,3,G15,0.498358643
S3,bglu28bglu30,2,5,3,G15,0.272178846
S3,bglu28bglu30,2,6,3,G15,0.382002045
S1500,wt,1,1,3,G17,0.117664603
S1500,wt,1,2,3,G17,0.064716187
S1500,wt,1,3,3,G17,0.137000948
S1500,wt,1,4,3,G17,0.084444351
S1500,wt,1,5,3,G17,0.090664375
S1500,wt,1,6,3,G17,0.112666516
S1500,wt,2,1,3,G17,0.333784001
S1500,wt,2,2,3,G17,0.161155343
S1500,wt,2,3,3,G17,0.215140424
S1500,wt,2,4,3,G17,0.244222364
S1500,wt,2,5,3,G17,0.202733918
S1500,wt,2,6,3,G17,0.226624957
S1500,bglu28bglu30,1,1,3,G17,0.131018499
S1500,bglu28bglu30,1,2,3,G17,0.086495978
S1500,bglu28bglu30,1,3,3,G17,0.201846452
S1500,bglu28bglu30,1,4,3,G17,0.067209096
S1500,bglu28bglu30,1,5,3,G17,0.240595347
S1500,bglu28bglu30,1,6,3,G17,0.109229948
S1500,bglu28bglu30,2,1,3,G17,0.190383045
S1500,bglu28bglu30,2,2,3,G17,0.152589614
S1500,bglu28bglu30,2,3,3,G17,0.226425875
S1500,bglu28bglu30,2,4,3,G17,0.164595377
S1500,bglu28bglu30,2,5,3,G17,0.240715649
S1500,bglu28bglu30,2,6,3,G17,0.212824973
S30,wt,1,1,3,G17,0.20735881
S30,wt,1,2,3,G17,0.152409857
S30,wt,1,3,3,G17,0.243720284
S30,wt,1,4,3,G17,0.098273242
S30,wt,1,5,3,G17,0.24385235
S30,wt,1,6,3,G17,0.224082585
S30,wt,2,1,3,G17,0.275179167
S30,wt,2,2,3,G17,0.216915089
S30,wt,2,3,3,G17,0.190479085
S30,wt,2,4,3,G17,0.233643886
S30,wt,2,5,3,G17,0.250293157
S30,wt,2,6,3,G17,0.237752325
S30,bglu28bglu30,1,1,3,G17,0.179231695
S30,bglu28bglu30,1,2,3,G17,0.227147622
S30,bglu28bglu30,1,3,3,G17,0.112351739
S30,bglu28bglu30,1,4,3,G17,0.192269369
S30,bglu28bglu30,1,5,3,G17,0.155682034
S30,bglu28bglu30,1,6,3,G17,0.144148472
S30,bglu28bglu30,2,1,3,G17,0.132460922
S30,bglu28bglu30,2,2,3,G17,0.273850241
S30,bglu28bglu30,2,3,3,G17,0.107622282
S30,bglu28bglu30,2,4,3,G17,0.175702847
S30,bglu28bglu30,2,5,3,G17,0.088052948
S30,bglu28bglu30,2,6,3,G17,0.197981883
S3,wt,1,1,3,G17,0.016359604
S3,wt,1,2,3,G17,0.026521436
S3,wt,1,3,3,G17,0.010590143
S3,wt,1,4,3,G17,0.01518442
S3,wt,1,5,3,G17,0.004901482
S3,wt,1,6,3,G17,0.01523356
S3,wt,2,1,3,G17,0.036664566
S3,wt,2,2,3,G17,0.024594829
S3,wt,2,4,3,G17,0.025617723
S3,wt,2,5,3,G17,0.017346851
S3,wt,2,6,3,G17,0.008718585
S3,bglu28bglu30,1,1,3,G17,0.013295534
S3,bglu28bglu30,1,2,3,G17,0.019306645
S3,bglu28bglu30,1,3,3,G17,0.004395886
S3,bglu28bglu30,1,4,3,G17,0.013578217
S3,bglu28bglu30,1,5,3,G17,0.018906666
S3,bglu28bglu30,1,6,3,G17,0.012391102
S3,bglu28bglu30,2,1,3,G17,0.061041114
S3,bglu28bglu30,2,2,3,G17,0.063398061
S3,bglu28bglu30,2,3,3,G17,0.019669611
S3,bglu28bglu30,2,4,3,G17,0.10170966
S3,bglu28bglu30,2,5,3,G17,0.060068136
S3,bglu28bglu30,2,6,3,G17,0.062277802
S1500,wt,1,1,3,G18,8.854799031
S1500,wt,1,2,3,G18,5.491066825
S1500,wt,1,3,3,G18,7.938271542
S1500,wt,1,4,3,G18,4.536924969
S1500,wt,1,5,3,G18,5.57752034
S1500,wt,1,6,3,G18,10.49645962
S1500,wt,2,1,3,G18,16.23658285
S1500,wt,2,2,3,G18,9.977944365
S1500,wt,2,3,3,G18,13.12561845
S1500,wt,2,4,3,G18,18.97044143
S1500,wt,2,5,3,G18,13.69913329
S1500,wt,2,6,3,G18,13.42577908
S1500,bglu28bglu30,1,1,3,G18,10.14589669
S1500,bglu28bglu30,1,2,3,G18,4.630070517
S1500,bglu28bglu30,1,3,3,G18,11.19299338
S1500,bglu28bglu30,1,4,3,G18,5.280073174
S1500,bglu28bglu30,1,5,3,G18,14.59618991
S1500,bglu28bglu30,1,6,3,G18,7.250409644
S1500,bglu28bglu30,2,1,3,G18,14.20675865
S1500,bglu28bglu30,2,2,3,G18,12.95531571
S1500,bglu28bglu30,2,3,3,G18,14.35485472
S1500,bglu28bglu30,2,4,3,G18,10.81653656
S1500,bglu28bglu30,2,5,3,G18,16.47759801
S1500,bglu28bglu30,2,6,3,G18,14.38980146
S30,wt,1,1,3,G18,13.67626995
S30,wt,1,2,3,G18,8.80746032
S30,wt,1,3,3,G18,12.06953854
S30,wt,1,4,3,G18,7.02173932
S30,wt,1,5,3,G18,11.95005568
S30,wt,1,6,3,G18,12.10931905
S30,wt,2,1,3,G18,21.73785104
S30,wt,2,2,3,G18,14.09946696
S30,wt,2,3,3,G18,9.547989947
S30,wt,2,4,3,G18,14.69253593
S30,wt,2,5,3,G18,13.67305845
S30,wt,2,6,3,G18,14.90192952
S30,bglu28bglu30,1,1,3,G18,13.79101724
S30,bglu28bglu30,1,2,3,G18,13.65046008
S30,bglu28bglu30,1,3,3,G18,6.823554735
S30,bglu28bglu30,1,4,3,G18,10.65741597
S30,bglu28bglu30,1,5,3,G18,10.4471068
S30,bglu28bglu30,1,6,3,G18,7.321278602
S30,bglu28bglu30,2,1,3,G18,9.621707688
S30,bglu28bglu30,2,2,3,G18,15.06967377
S30,bglu28bglu30,2,3,3,G18,5.666705949
S30,bglu28bglu30,2,4,3,G18,10.30995556
S30,bglu28bglu30,2,5,3,G18,6.365323728
S30,bglu28bglu30,2,6,3,G18,11.87746196
S3,wt,1,1,3,G18,0.207491186
S3,wt,1,2,3,G18,0.686326872
S3,wt,1,3,3,G18,0.231469681
S3,wt,1,4,3,G18,0.5239099
S3,wt,1,5,3,G18,0.649678894
S3,wt,1,6,3,G18,0.392518703
S3,wt,2,1,3,G18,2.521302041
S3,wt,2,2,3,G18,1.072321761
S3,wt,2,4,3,G18,1.064427568
S3,wt,2,5,3,G18,0.391430196
S3,wt,2,6,3,G18,0.370530508
S3,bglu28bglu30,1,1,3,G18,0.049153198
S3,bglu28bglu30,1,2,3,G18,0.136850117
S3,bglu28bglu30,1,3,3,G18,0.058670663
S3,bglu28bglu30,1,4,3,G18,0.220470635
S3,bglu28bglu30,1,5,3,G18,0.065436238
S3,bglu28bglu30,1,6,3,G18,0.12655989
S3,bglu28bglu30,2,1,3,G18,0.995260597
S3,bglu28bglu30,2,2,3,G18,0.471199815
S3,bglu28bglu30,2,3,3,G18,0.532520985
S3,bglu28bglu30,2,4,3,G18,2.253009934
S3,bglu28bglu30,2,5,3,G18,0.616942763
S3,bglu28bglu30,2,6,3,G18,1.106905648
S1500,wt,1,1,3,G19,12.31656553
S1500,wt,1,2,3,G19,5.801875288
S1500,wt,1,3,3,G19,13.00519088
S1500,wt,1,4,3,G19,7.361115324
S1500,wt,1,5,3,G19,4.250719892
S1500,wt,1,6,3,G19,4.851909534
S1500,wt,2,1,3,G19,13.11284506
S1500,wt,2,2,3,G19,7.331082087
S1500,wt,2,3,3,G19,7.332176213
S1500,wt,2,4,3,G19,23.94308828
S1500,wt,2,5,3,G19,5.333318279
S1500,wt,2,6,3,G19,8.855068192
S1500,bglu28bglu30,1,1,3,G19,6.021431274
S1500,bglu28bglu30,1,2,3,G19,8.024601648
S1500,bglu28bglu30,1,3,3,G19,8.532781008
S1500,bglu28bglu30,1,4,3,G19,5.459551888
S1500,bglu28bglu30,1,5,3,G19,11.34776199
S1500,bglu28bglu30,1,6,3,G19,10.97045924
S1500,bglu28bglu30,2,1,3,G19,11.64520635
S1500,bglu28bglu30,2,2,3,G19,8.833703196
S1500,bglu28bglu30,2,3,3,G19,8.002598147
S1500,bglu28bglu30,2,4,3,G19,6.467101361
S1500,bglu28bglu30,2,5,3,G19,11.81494615
S1500,bglu28bglu30,2,6,3,G19,12.80838841
S30,wt,1,1,3,G19,8.043795239
S30,wt,1,2,3,G19,9.029020008
S30,wt,1,3,3,G19,6.747803076
S30,wt,1,4,3,G19,7.570474411
S30,wt,1,5,3,G19,7.970826318
S30,wt,1,6,3,G19,9.238240672
S30,wt,2,1,3,G19,18.4771811
S30,wt,2,2,3,G19,9.330650156
S30,wt,2,3,3,G19,7.676825295
S30,wt,2,4,3,G19,14.30488338
S30,wt,2,5,3,G19,8.785758157
S30,wt,2,6,3,G19,15.30672277
S30,bglu28bglu30,1,1,3,G19,23.03072852
S30,bglu28bglu30,1,2,3,G19,9.510114186
S30,bglu28bglu30,1,3,3,G19,5.951907529
S30,bglu28bglu30,1,4,3,G19,6.413799651
S30,bglu28bglu30,1,5,3,G19,26.03093216
S30,bglu28bglu30,1,6,3,G19,11.63041933
S30,bglu28bglu30,2,1,3,G19,6.826888747
S30,bglu28bglu30,2,2,3,G19,9.851890129
S30,bglu28bglu30,2,3,3,G19,12.1237092
S30,bglu28bglu30,2,4,3,G19,8.696661787
S30,bglu28bglu30,2,5,3,G19,7.571300436
S30,bglu28bglu30,2,6,3,G19,20.03678756
S3,wt,1,1,3,G19,8.766214347
S3,wt,1,2,3,G19,8.845037893
S3,wt,1,3,3,G19,4.593764784
S3,wt,1,4,3,G19,8.32006558
S3,wt,1,5,3,G19,9.372122324
S3,wt,1,6,3,G19,13.79858381
S3,wt,2,1,3,G19,24.10113412
S3,wt,2,2,3,G19,11.7358069
S3,wt,2,4,3,G19,15.14947978
S3,wt,2,5,3,G19,7.515176205
S3,wt,2,6,3,G19,7.067946038
S3,bglu28bglu30,1,1,3,G19,4.707123577
S3,bglu28bglu30,1,2,3,G19,5.301823061
S3,bglu28bglu30,1,3,3,G19,3.297560393
S3,bglu28bglu30,1,4,3,G19,9.083228202
S3,bglu28bglu30,1,5,3,G19,4.15358816
S3,bglu28bglu30,1,6,3,G19,7.184333499
S3,bglu28bglu30,2,1,3,G19,14.82646681
S3,bglu28bglu30,2,2,3,G19,15.9781931
S3,bglu28bglu30,2,3,3,G19,9.830851418
S3,bglu28bglu30,2,4,3,G19,35.66134271
S3,bglu28bglu30,2,5,3,G19,20.70287901
S3,bglu28bglu30,2,6,3,G19,25.16461018
S1500,wt,1,1,3,G20,3.04369768
S1500,wt,1,2,3,G20,2.351366044
S1500,wt,1,3,3,G20,3.238204556
S1500,wt,1,4,3,G20,2.361661474
S1500,wt,1,5,3,G20,2.057021116
S1500,wt,1,6,3,G20,2.56054468
S1500,wt,2,1,3,G20,3.422760136
S1500,wt,2,2,3,G20,3.083517392
S1500,wt,2,3,3,G20,3.041748106
S1500,wt,2,4,3,G20,3.319078791
S1500,wt,2,5,3,G20,3.089278003
S1500,wt,2,6,3,G20,3.037727702
S1500,bglu28bglu30,1,1,3,G20,2.958525513
S1500,bglu28bglu30,1,2,3,G20,2.081539907
S1500,bglu28bglu30,1,3,3,G20,2.998411054
S1500,bglu28bglu30,1,4,3,G20,2.369299643
S1500,bglu28bglu30,1,5,3,G20,3.316677678
S1500,bglu28bglu30,1,6,3,G20,2.93715764
S1500,bglu28bglu30,2,1,3,G20,3.101240441
S1500,bglu28bglu30,2,2,3,G20,3.303854699
S1500,bglu28bglu30,2,3,3,G20,2.44094844
S1500,bglu28bglu30,2,4,3,G20,2.650667416
S1500,bglu28bglu30,2,5,3,G20,2.524728813
S1500,bglu28bglu30,2,6,3,G20,3.444960797
S30,wt,1,1,3,G20,2.920500401
S30,wt,1,2,3,G20,2.393700827
S30,wt,1,3,3,G20,2.757663214
S30,wt,1,4,3,G20,2.534086102
S30,wt,1,5,3,G20,3.1504595
S30,wt,1,6,3,G20,2.671148415
S30,wt,2,1,3,G20,2.902952254
S30,wt,2,2,3,G20,2.945377023
S30,wt,2,3,3,G20,2.478723366
S30,wt,2,4,3,G20,2.812641152
S30,wt,2,5,3,G20,2.814005923
S30,wt,2,6,3,G20,4.004531447
S30,bglu28bglu30,1,1,3,G20,3.425227835
S30,bglu28bglu30,1,2,3,G20,3.031329615
S30,bglu28bglu30,1,3,3,G20,2.748881207
S30,bglu28bglu30,1,4,3,G20,2.789101582
S30,bglu28bglu30,1,5,3,G20,3.959534311
S30,bglu28bglu30,1,6,3,G20,2.173158981
S30,bglu28bglu30,2,1,3,G20,2.382080754
S30,bglu28bglu30,2,2,3,G20,2.756905945
S30,bglu28bglu30,2,3,3,G20,1.994515158
S30,bglu28bglu30,2,4,3,G20,3.310768028
S30,bglu28bglu30,2,5,3,G20,2.297761335
S30,bglu28bglu30,2,6,3,G20,2.334283765
S3,wt,1,1,3,G20,1.558301605
S3,wt,1,2,3,G20,1.934017966
S3,wt,1,3,3,G20,1.230466387
S3,wt,1,4,3,G20,2.943984667
S3,wt,1,5,3,G20,2.412272615
S3,wt,1,6,3,G20,2.107871095
S3,wt,2,1,3,G20,3.77942657
S3,wt,2,2,3,G20,2.790611041
S3,wt,2,4,3,G20,2.21071924
S3,wt,2,5,3,G20,2.118708486
S3,wt,2,6,3,G20,1.86046287
S3,bglu28bglu30,1,1,3,G20,1.02618693
S3,bglu28bglu30,1,2,3,G20,1.155450539
S3,bglu28bglu30,1,3,3,G20,0.951555136
S3,bglu28bglu30,1,4,3,G20,0.898719198
S3,bglu28bglu30,1,5,3,G20,1.067337153
S3,bglu28bglu30,1,6,3,G20,1.099522397
S3,bglu28bglu30,2,1,3,G20,3.487196996
S3,bglu28bglu30,2,2,3,G20,2.070407131
S3,bglu28bglu30,2,3,3,G20,3.181286749
